Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg F),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg F),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg F),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
31.06,1.0,9.0,2026-03-11 00:09:19,36.88901,-121.40333,260.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.6,216.3,0.0,15.0,0.0,-0.01,1.0,,-115.0,75.2,0.0,30.15,1138.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.6,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,258.8,183.2,267.8,212.0,267.8,203.0,266.0,204.8,,,9.0,254.2,,3.6,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,265.09999999999997,3.5252659574468077,2.4122340425531914,0.0015277777777777779,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
32.06,1.0,9.0,2026-03-11 00:09:20,36.88901,-121.40333,260.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.6,216.3,0.0,12.0,0.0,-0.01,1.0,,-125.0,75.2,0.0,30.15,1135.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.6,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,258.8,183.2,267.8,212.0,267.8,203.0,266.0,204.8,,,9.0,254.2,,3.6,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,265.09999999999997,3.5252659574468077,2.4122340425531914,0.0015833333333333335,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
33.06,1.0,9.0,2026-03-11 00:09:21,36.889,-121.40333,260.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.6,216.3,0.0,11.0,0.0,-0.01,1.0,,-104.0,75.2,0.0,30.15,1134.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.6,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,258.8,183.2,267.8,212.0,267.8,203.0,266.0,204.8,,,9.0,254.2,,3.6,-18.0,4.998,,,0.656,0.833,0.0,180.68,,,,,,0.0,265.09999999999997,3.5252659574468077,2.4122340425531914,0.0016388888888888892,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
34.06,1.0,9.0,2026-03-11 00:09:22,36.889,-121.40333,261.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.6,216.2,0.0,10.0,-0.0,-0.01,1.0,,-105.0,75.2,0.0,30.15,1132.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.6,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,258.8,183.2,267.8,212.0,267.8,203.0,266.0,204.8,,,9.0,254.2,,3.6,-18.0,4.998,,,0.656,0.833,0.0,180.68,,,,,,0.0,265.09999999999997,3.5252659574468077,2.4122340425531914,0.0016944444444444446,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
35.06,1.0,9.0,2026-03-11 00:09:23,36.889,-121.40333,261.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.5,216.3,0.0,9.0,-0.0,-0.01,1.0,,-91.0,75.2,0.0,30.15,1131.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,258.8,183.2,267.8,212.0,267.8,203.0,266.0,204.8,,,9.0,254.2,,3.7,-18.0,4.998,,,0.656,0.833,0.0,180.68,,,,,,0.0,265.09999999999997,3.5252659574468077,2.4122340425531914,0.0017500000000000003,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
36.06,1.0,9.0,2026-03-11 00:09:24,36.889,-121.40333,261.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.5,216.3,0.0,7.0,0.0,-0.01,1.0,,-76.0,75.2,0.0,30.15,1129.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,258.8,183.2,267.8,212.0,267.8,203.0,264.2,204.8,,,9.0,254.2,,3.7,-18.0,4.998,,,0.656,0.834,0.0,180.68,,,,,,0.0,264.65,3.5192819148936167,2.4122340425531914,0.0018055555555555557,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
37.06,1.0,9.0,2026-03-11 00:09:25,36.889,-121.40333,261.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.5,216.3,0.0,7.0,0.0,-0.01,1.0,,-54.0,75.2,0.0,30.15,1119.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,183.2,267.8,212.0,267.8,203.0,264.2,204.8,,,9.0,254.2,,3.7,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,264.2,3.5132978723404253,2.4122340425531914,0.0018611111111111113,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
38.06,1.0,9.0,2026-03-11 00:09:26,36.889,-121.40333,262.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.6,216.3,0.0,7.0,0.0,-0.01,1.0,,-54.0,75.2,0.0,30.15,1118.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,258.8,183.2,267.8,212.0,267.8,203.0,266.0,204.8,,,9.0,254.2,,3.7,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,265.09999999999997,3.5252659574468077,2.4122340425531914,0.001916666666666667,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
39.06,1.0,9.0,2026-03-11 00:09:27,36.889,-121.40333,262.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.5,216.3,0.0,5.0,-0.0,-0.01,1.0,,-75.0,75.2,0.0,30.15,1116.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,258.8,183.2,267.8,212.0,267.8,204.8,266.0,204.8,,,9.0,254.2,,3.7,-18.0,4.998,,,0.656,0.833,0.0,180.68,,,,,,0.0,265.09999999999997,3.5252659574468077,2.4122340425531914,0.0019722222222222224,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
40.06,1.0,9.0,2026-03-11 00:09:28,36.889,-121.40333,262.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.5,216.3,0.0,4.0,0.0,-0.01,1.0,,-64.0,75.2,0.0,30.15,1115.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,258.8,183.2,267.8,212.0,267.8,204.8,266.0,204.8,,,9.0,254.2,,3.7,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,265.09999999999997,3.5252659574468077,2.4122340425531914,0.002027777777777778,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
41.06,1.0,9.0,2026-03-11 00:09:29,36.889,-121.40332,262.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.5,216.4,0.0,4.0,0.0,-0.01,1.0,,-38.0,75.2,0.0,30.15,1115.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,258.8,183.2,267.8,212.0,267.8,204.8,264.2,204.8,,,9.0,254.2,,3.7,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,264.65,3.5192819148936167,2.4122340425531914,0.0020833333333333337,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
42.06,1.0,9.0,2026-03-11 00:09:30,36.889,-121.40332,263.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.6,216.4,0.0,2.0,0.0,-0.01,1.0,,-63.0,75.2,0.0,30.15,1113.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,258.8,183.2,267.8,212.0,267.8,204.8,264.2,204.8,,,9.0,227.8,,3.7,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,264.65,3.5192819148936167,2.4122340425531914,0.002138888888888889,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
43.06,1.0,9.0,2026-03-11 00:09:31,36.889,-121.40332,263.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.6,216.4,0.0,1.0,0.0,-0.01,1.0,,-82.0,75.2,0.0,30.15,1111.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,258.8,185.0,267.8,212.0,267.8,204.8,264.2,204.8,,,9.0,177.3,,3.7,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,264.65,3.5192819148936167,2.4122340425531914,0.0021944444444444446,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
44.06,1.0,9.0,2026-03-11 00:09:32,36.889,-121.40332,263.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.6,216.4,0.0,0.0,0.0,-0.01,1.0,,-76.0,75.2,0.0,30.15,1110.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,267.8,204.8,264.2,204.8,,,9.0,138.0,,3.7,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,264.2,3.5132978723404253,2.4122340425531914,0.0022500000000000003,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
45.06,1.0,9.0,2026-03-11 00:09:33,36.889,-121.40332,263.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.5,216.3,0.0,0.0,-0.0,-0.01,1.0,,-64.0,75.2,0.0,30.15,1110.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,204.8,264.2,204.8,,,9.0,107.5,,3.7,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.002305555555555556,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
46.06,1.0,9.0,2026-03-11 00:09:34,36.889,-121.40332,263.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.5,216.3,0.0,-1.0,-0.0,-0.01,1.0,,-61.0,75.2,0.0,30.15,1109.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,204.8,264.2,204.8,,,9.0,83.8,,3.7,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.0023611111111111116,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
47.06,1.0,9.0,2026-03-11 00:09:35,36.889,-121.40332,263.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.6,216.3,0.0,-1.0,-0.0,-0.01,1.0,,-34.0,75.2,0.0,30.15,1098.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,204.8,264.2,204.8,,,9.0,65.3,,3.7,-18.0,4.998,,,0.656,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.002416666666666667,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
48.06,1.0,9.0,2026-03-11 00:09:36,36.889,-121.40333,263.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.6,216.3,0.0,-1.0,0.0,-0.01,1.0,,-5.0,75.2,0.0,30.15,1098.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,204.8,264.2,204.8,,,9.0,51.0,,3.7,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.0024722222222222224,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
49.06,1.0,9.0,2026-03-11 00:09:37,36.889,-121.40333,263.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.5,216.4,0.0,-1.0,0.0,-0.01,1.0,,10.0,75.2,0.0,30.15,1098.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.7,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,204.8,264.2,204.8,,,9.0,39.8,,3.7,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.002527777777777778,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
50.06,1.0,9.0,2026-03-11 00:09:38,36.889,-121.40333,263.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.5,216.3,0.0,-1.0,0.0,-0.01,1.0,,24.0,75.2,0.0,30.15,1090.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,204.8,264.2,204.8,,,9.0,31.2,,3.8,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.0025833333333333337,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
51.06,1.0,9.0,2026-03-11 00:09:39,36.889,-121.40333,263.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.5,216.3,0.0,-1.0,0.0,-0.01,1.0,,8.0,75.2,0.0,30.15,1090.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,204.8,264.2,204.8,,,9.0,24.5,,3.8,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.002638888888888889,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
52.06,1.0,9.0,2026-03-11 00:09:40,36.889,-121.40333,263.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.5,216.3,0.0,-1.0,0.0,-0.01,1.0,,15.0,75.2,0.0,30.15,1090.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,204.8,264.2,204.8,,,9.0,19.2,,3.8,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.0026944444444444446,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
53.06,1.0,9.0,2026-03-11 00:09:41,36.889,-121.40333,262.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.5,216.3,0.0,-1.0,0.0,-0.01,1.0,,35.0,75.2,0.0,30.15,1089.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,204.8,264.2,204.8,,,9.0,15.2,,3.8,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.0027500000000000003,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
54.06,1.0,9.0,2026-03-11 00:09:42,36.889,-121.40333,262.0,0.0,11.9,-12.5,,,,,0.0,10.4,-0.5,216.3,0.0,-1.0,0.0,-0.01,1.0,,56.0,75.2,0.0,30.15,1089.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,204.8,264.2,204.8,,,9.0,12.0,,3.8,-18.0,4.998,,,0.656,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.002805555555555556,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
55.06,1.0,9.0,2026-03-11 00:09:43,36.889,-121.40333,262.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.5,216.3,0.0,-1.0,0.0,-0.01,1.0,,20.0,75.2,0.0,30.15,1089.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,204.8,264.2,204.8,,,9.0,9.5,,3.8,-18.0,4.998,,,0.656,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.0028611111111111116,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
56.06,1.0,9.0,2026-03-11 00:09:44,36.889,-121.40333,262.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.6,216.3,0.0,-1.0,0.0,-0.01,1.0,,16.0,75.2,0.0,30.15,1089.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,204.8,264.2,204.8,,,9.0,7.6,,3.8,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.002916666666666667,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
57.06,1.0,9.0,2026-03-11 00:09:45,36.889,-121.40333,262.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.6,216.3,0.0,-1.0,0.0,-0.01,1.0,,44.0,75.2,0.0,30.15,1089.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,206.6,264.2,204.8,,,9.0,6.1,,3.8,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.0029722222222222225,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
58.06,1.0,9.0,2026-03-11 00:09:46,36.889,-121.40333,262.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.5,216.3,0.0,-1.0,0.0,-0.01,1.0,,27.0,75.2,0.0,30.15,1089.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,206.6,264.2,204.8,,,9.0,5.0,,3.8,-18.0,4.998,,,0.656,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.003027777777777778,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
59.06,1.0,9.0,2026-03-11 00:09:47,36.889,-121.40333,262.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.6,216.3,0.0,-1.0,-0.0,-0.01,1.0,,-4.0,75.2,0.0,30.15,1089.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,266.0,212.0,266.0,206.6,264.2,204.8,,,9.0,4.1,,3.8,-18.0,4.998,,,0.654,0.833,0.0,180.86,,,,,,0.0,263.3,3.5013297872340425,2.4122340425531914,0.0030833333333333338,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
60.06,1.0,9.0,2026-03-11 00:09:48,36.889,-121.40333,262.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.6,216.3,0.0,-1.0,-0.0,-0.01,1.0,,5.0,75.2,0.0,30.15,1088.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,206.6,264.2,204.8,,,9.0,3.4,,3.8,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.003138888888888889,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
61.06,1.0,9.0,2026-03-11 00:09:49,36.88899,-121.40332,263.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.5,216.3,0.0,-1.0,-0.0,-0.01,1.0,,-10.0,75.2,0.0,30.15,1088.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,206.6,264.2,204.8,,,9.0,2.9,,3.8,-18.0,4.998,,,0.656,0.833,0.0,180.86,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.0031944444444444446,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
62.06,1.0,9.0,2026-03-11 00:09:50,36.88899,-121.40332,263.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.6,216.4,0.0,-1.0,-0.0,-0.01,1.0,,-8.0,75.2,0.0,30.15,1088.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,13.7,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,185.0,267.8,212.0,266.0,206.6,264.2,204.8,,,9.0,2.5,,3.8,-18.0,4.998,,,0.654,0.833,0.0,180.68,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.0032500000000000003,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
63.06,1.0,9.0,2026-03-11 00:09:51,36.88898,-121.40332,263.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.6,216.4,0.0,-1.0,0.0,-0.01,1.0,,-29.0,75.2,0.0,30.15,1079.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.2,,0.2,3.8,,,42.0,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,186.8,267.8,212.0,266.0,206.6,264.2,204.8,,,9.0,2.1,,3.8,-18.0,4.998,,,0.654,0.833,0.0,180.86,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.003305555555555556,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.2,0.0
64.06,1.0,9.0,2026-03-11 00:09:52,36.88898,-121.40332,263.0,0.0,11.9,-12.5,,,,,0.0,10.5,-0.6,216.3,0.0,-1.0,0.0,-0.01,1.0,,-7.0,75.2,0.0,30.15,1079.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,181.4,0.0,0.0,30.3,0.1,,0.1,3.8,,,42.0,0.0,0.0,-0.2,4.4,3.0,,,,,257.0,186.8,267.8,212.0,266.0,206.6,264.2,204.8,,,9.0,1.9,,3.8,-18.0,4.998,,,0.656,0.833,0.0,180.86,,,,,,0.0,263.75,3.507313829787234,2.4122340425531914,0.0033472222222222224,0.42166666666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,0.1,0.0
