Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
1245.06,2,9,2026-04-03 20:38:08,37.03951,-121.31648,5629.0,153.0,56.0,-12.5,-2.0,KLSN,21.5,86.0,0.0,1.9,-2.1,40.5,135.4,5322.0,-0.1,-0.04,1.0,0.0,-68.0,16,149.3,30.1,6668.0,293.0,5.0,42,5500.0,,,79.0,0,0,5.0,-40.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2500.0,2500.0,24.9,13.8,,13.8,23.7,,,30.6,0.0,0.0,4.9,8.5,6.7,,,,,183.0,698.0,183.0,694.0,188.0,681.0,186.0,685.0,,,-29.0,0.0,,23.7,2.0,0.0,,,1.091,0.857,84.0,82.5,,,81.0,R,,60.8,181.4,,,,,361.4,1288.4,361.4,1281.2,370.4,1257.8,366.8,1265.0,,,180.5,2500.0,365.0,6.003289473684211,2.983552631578948,2.4985833333333334,125188.61666666665,395.6,True,2026-04-03 20:17:48,13.8,11.086956521739129
1246.06,2,9,2026-04-03 20:38:09,37.0399,-121.31574,5629.0,153.0,56.1,-12.5,-1.98,KLSN,21.5,86.0,0.0,1.8,-1.9,40.2,135.5,5322.0,-0.0,-0.04,1.0,0.0,-45.0,16,149.5,30.1,6668.0,293.0,6.0,42,5500.0,,,79.0,0,0,5.0,-40.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2504.0,2504.0,24.9,13.7,,13.7,23.6,,,30.6,0.0,0.0,5.0,8.5,6.7,,,,,183.0,701.0,183.0,695.0,188.0,682.0,186.0,688.0,,,-29.0,0.0,,23.6,2.0,0.0,,,1.091,0.857,84.2,82.5,,,81.0,R,,60.8,181.4,,,,,361.4,1293.8,361.4,1283.0,370.4,1259.6,366.8,1270.4,,,180.5,2504.0,365.0,6.003289473684211,2.983552631578948,2.5024027777777778,125446.67666666665,395.6,True,2026-04-03 20:17:48,13.7,11.167883211678832
1247.06,2,9,2026-04-03 20:38:10,37.04029,-121.31501,5630.0,153.0,56.2,-12.5,-1.95,KLSN,21.4,86.1,0.0,1.7,-1.3,40.4,135.5,5321.0,0.1,-0.04,1.0,0.0,-43.0,16,149.5,30.1,6667.0,293.0,6.0,42,5500.0,,,79.0,0,0,5.0,-39.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2500.0,2500.0,24.9,13.6,,13.6,23.9,,,30.6,0.0,0.0,5.1,8.5,6.7,,,,,183.0,703.0,183.0,696.0,188.0,684.0,186.0,690.0,,,-29.0,0.0,,23.9,2.0,0.0,,,1.091,0.857,84.4,82.7,,,81.0,R,,60.8,181.4,,,,,361.4,1297.4,361.4,1284.8,370.4,1263.2,366.8,1274.0,,,180.86,2500.0,365.0,6.003289473684211,2.983552631578948,2.506194444444444,125704.73666666665,395.6,True,2026-04-03 20:17:48,13.6,11.25
1248.06,2,9,2026-04-03 20:38:11,37.04069,-121.31427,5632.0,152.9,56.3,-12.5,-1.93,KLSN,21.4,86.1,0.0,1.8,-1.5,40.5,135.5,5321.0,0.1,-0.04,1.0,0.0,-28.0,16,149.5,30.1,6667.0,292.0,6.0,42,5500.0,,,79.0,0,0,5.0,-39.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,85.0,83.0,2503.0,2503.0,24.9,13.5,,13.5,23.8,,,30.6,0.0,0.0,4.9,8.5,6.7,,,,,183.0,705.0,183.0,698.0,188.0,686.0,186.0,691.0,,,-29.0,0.0,,23.8,2.0,0.0,,,1.091,0.854,84.5,82.7,,,81.0,R,,60.8,181.4,,,,,361.4,1301.0,361.4,1288.4,370.4,1266.8,366.8,1275.8,,,180.86,2503.0,365.0,6.003289473684211,2.983552631578948,2.509958333333333,125962.71233333333,395.6,True,2026-04-03 20:17:48,13.5,11.325925925925926
1249.06,2,9,2026-04-03 20:38:12,37.04108,-121.31354,5634.0,152.9,56.4,-12.5,-1.9,KLSN,21.4,86.2,0.0,2.0,-1.1,41.0,135.5,5320.0,0.2,-0.03,1.0,0.0,27.0,16,149.5,30.1,6666.0,292.0,6.0,42,5500.0,,,79.0,0,0,5.0,-38.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2504.0,2504.0,24.9,13.4,,13.4,23.7,,,30.6,0.0,0.0,4.8,8.5,6.7,,,,,183.0,706.0,183.0,699.0,188.0,688.0,186.0,693.0,,,-29.0,0.0,,23.7,2.0,0.0,,,1.091,0.857,84.2,82.6,,,81.0,R,,60.8,181.4,,,,,361.4,1302.8,361.4,1290.2,370.4,1270.4,366.8,1279.4,,,180.68,2504.0,365.0,6.003289473684211,2.983552631578948,2.5136944444444445,126220.60366666666,395.6,True,2026-04-03 20:17:48,13.4,11.41044776119403
1250.06,2,9,2026-04-03 20:38:13,37.04147,-121.3128,5637.0,152.7,56.4,-12.5,-1.88,KLSN,21.3,86.2,0.0,2.0,-1.6,41.7,135.5,5320.0,0.3,-0.04,1.0,0.0,65.0,16,149.5,30.1,6666.0,291.0,6.0,42,5500.0,,,79.0,0,0,5.0,-38.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2503.0,2503.0,24.9,13.4,,13.4,23.9,,,30.6,0.0,0.0,4.8,8.5,6.7,,,,,183.0,707.0,183.0,701.0,188.0,689.0,186.0,695.0,,,-29.0,0.0,,23.9,2.0,0.0,,,1.093,0.853,84.4,82.6,,,81.0,R,,60.8,181.4,,,,,361.4,1304.6,361.4,1293.8,370.4,1272.2,366.8,1283.0,,,180.68,2503.0,365.0,6.003289473684211,2.983552631578948,2.5174166666666666,126478.32633333332,395.6,True,2026-04-03 20:17:48,13.4,11.3955223880597
1251.06,2,9,2026-04-03 20:38:14,37.04186,-121.31207,5641.0,152.6,56.3,-12.5,-1.86,KLSN,21.3,86.3,0.0,2.0,-1.3,42.4,135.4,5320.0,0.3,-0.04,1.0,0.0,109.0,16,149.4,30.1,6655.0,291.0,6.0,42,5500.0,,,79.0,0,0,5.0,-37.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,85.0,83.0,2502.0,2502.0,24.9,13.3,,13.3,23.9,,,30.6,0.0,0.0,5.0,8.5,6.7,,,,,183.0,709.0,183.0,703.0,189.0,691.0,186.0,696.0,,,-29.0,0.0,,23.9,2.0,0.0,,,1.093,0.854,84.5,82.6,,,82.0,R,,60.8,181.4,,,,,361.4,1308.2,361.4,1297.4,372.2,1275.8,366.8,1284.8,,,180.68,2502.0,365.45000000000005,6.010690789473685,2.983552631578948,2.521125,126735.79599999999,395.6,True,2026-04-03 20:17:48,13.3,11.473684210526315
1252.06,2,9,2026-04-03 20:38:15,37.04226,-121.31133,5645.0,152.5,56.3,-12.5,-1.83,KLSN,21.3,86.4,0.0,1.8,-1.9,42.6,135.5,5321.0,0.1,-0.04,1.0,0.0,138.0,16,149.5,30.1,6655.0,290.0,6.0,42,5500.0,,,79.0,0,0,5.0,-37.0,7.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2499.0,2499.0,24.9,13.3,,13.3,23.9,,,30.6,0.0,0.0,5.0,8.5,6.7,,,,,183.0,710.0,183.0,704.0,189.0,692.0,186.0,697.0,,,-29.0,0.0,,23.9,2.0,0.0,,,1.091,0.856,84.1,82.7,,,81.0,R,,60.8,181.4,,,,,361.4,1310.0,361.4,1299.2,372.2,1277.6,366.8,1286.6,,,180.86,2499.0,365.45000000000005,6.010690789473685,2.983552631578948,2.5248194444444443,126993.097,395.6,True,2026-04-03 20:17:48,13.3,11.466165413533833
1253.06,2,9,2026-04-03 20:38:16,37.04265,-121.3106,5649.0,152.4,56.2,-12.5,-1.81,KLSN,21.2,86.4,0.0,1.7,-1.8,42.9,135.4,5324.0,0.1,-0.04,1.0,0.0,154.0,16,149.4,30.1,6655.0,288.0,6.0,42,5500.0,,,79.0,0,0,5.0,-36.0,8.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2502.0,2502.0,24.9,13.3,,13.3,23.9,,,30.6,0.0,0.0,4.9,8.5,6.7,,,,,183.0,712.0,183.0,706.0,189.0,693.0,186.0,699.0,,,-29.0,0.0,,23.9,2.0,0.0,,,1.091,0.857,84.0,82.9,,,81.0,R,,60.8,181.4,,,,,361.4,1313.6,361.4,1302.8,372.2,1279.4,366.8,1290.2,,,181.22,2502.0,365.45000000000005,6.010690789473685,2.983552631578948,2.528513888888889,127250.22933333332,395.6,True,2026-04-03 20:17:48,13.3,11.458646616541353
1254.06,2,9,2026-04-03 20:38:17,37.04304,-121.30987,5654.0,152.1,56.1,-12.5,-1.78,KLSN,21.2,86.5,0.0,1.7,-1.7,43.1,135.5,5328.0,0.1,-0.04,1.0,0.0,201.0,16,149.5,30.1,6661.0,287.0,6.0,42,5500.0,,,79.0,0,0,5.0,-36.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2497.0,2497.0,24.9,13.3,,13.3,24.0,,,30.6,0.0,0.0,4.8,8.5,6.7,,,,,183.0,714.0,183.0,709.0,189.0,696.0,186.0,702.0,,,-29.0,0.0,,24.0,2.0,0.0,,,1.091,0.856,84.3,82.6,,,81.0,R,,60.8,181.4,,,,,361.4,1317.2,361.4,1308.2,372.2,1284.8,366.8,1295.6,,,180.68,2497.0,365.45000000000005,6.010690789473685,2.983552631578948,2.532208333333333,127507.02433333332,395.6,True,2026-04-03 20:17:48,13.3,11.436090225563909
1255.06,2,9,2026-04-03 20:38:18,37.04343,-121.30914,5658.0,151.9,56.0,-12.5,-1.76,KLSN,21.1,86.5,0.0,1.5,-2.2,42.9,135.4,5332.0,-0.1,-0.04,1.0,0.0,198.0,16,149.4,30.1,6661.0,286.0,5.0,42,5500.0,,,79.0,0,0,5.0,-35.0,10.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2498.0,2498.0,24.9,13.3,,13.3,24.1,,,30.6,0.0,0.0,4.9,8.5,6.7,,,,,183.0,717.0,183.0,711.0,189.0,699.0,186.0,706.0,,,-29.0,0.0,,24.1,2.0,0.0,,,1.091,0.853,83.7,82.7,,,81.0,R,,60.8,181.4,,,,,361.4,1322.6,361.4,1311.8,372.2,1290.2,366.8,1302.8,,,180.86,2498.0,365.45000000000005,6.010690789473685,2.983552631578948,2.535902777777778,127763.39766666666,395.6,True,2026-04-03 20:17:48,13.3,11.421052631578947
1256.06,2,9,2026-04-03 20:38:19,37.04383,-121.30841,5661.0,151.7,56.0,-12.5,-1.73,KLSN,21.1,86.6,0.0,1.5,-2.5,42.6,135.2,5336.0,-0.1,-0.04,1.0,0.0,211.0,16,149.2,30.1,6667.0,285.0,5.0,42,5500.0,,,79.0,0,0,5.0,-35.0,11.0,3.0,0.0,0.0,4.0,0.0,0.0,-61.0,0.0,,,,3.0,1.0,0.0,1200.0,85.0,83.0,2500.0,2500.0,24.9,13.2,,13.2,24.1,,,30.6,0.0,0.0,5.0,8.5,6.7,,,,,183.0,719.0,183.0,714.0,189.0,701.0,186.0,708.0,,,-29.0,0.0,,24.1,2.0,0.0,,,1.091,0.854,84.7,82.7,,,81.0,R,,60.8,181.4,,,,,361.4,1326.2,361.4,1317.2,372.2,1293.8,366.8,1306.4,,,180.86,2500.0,365.45000000000005,6.010690789473685,2.983552631578948,2.5395833333333333,128019.43366666665,395.6,True,2026-04-03 20:17:48,13.2,11.492424242424242
1257.06,2,9,2026-04-03 20:38:20,37.04422,-121.30769,5665.0,151.6,55.9,-12.5,-1.71,KLSN,21.1,86.6,0.0,1.4,-2.2,42.3,135.2,5340.0,-0.1,-0.04,1.0,0.0,237.0,16,149.2,30.1,6672.0,285.0,5.0,42,5500.0,,,79.0,0,0,5.0,-34.0,12.0,3.0,0.0,0.0,3.0,0.0,1.0,-61.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2502.0,2502.0,24.9,13.1,,13.1,24.1,,,30.6,0.0,0.0,5.1,8.5,6.7,,,,,183.0,723.0,183.0,717.0,189.0,704.0,187.0,711.0,,,-29.0,0.0,,24.1,2.0,0.0,,,1.091,0.851,84.0,82.8,,,81.0,R,,60.8,181.4,,,,,361.4,1333.4,361.4,1322.6,372.2,1299.2,368.6,1311.8,,,181.04,2502.0,365.9,6.0180921052631575,2.983552631578948,2.5432361111111113,128275.21666666666,395.6,True,2026-04-03 20:17:48,13.1,11.572519083969466
1258.06,2,9,2026-04-03 20:38:21,37.04462,-121.30696,5667.0,151.5,55.9,-12.5,-1.69,KLSN,21.0,86.7,0.0,1.3,-2.4,42.0,135.1,5344.0,-0.1,-0.04,1.0,0.0,215.0,16,149.1,30.1,6676.0,284.0,5.0,42,5500.0,,,79.0,0,0,5.0,-34.0,14.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2503.0,2503.0,24.9,13.0,,13.0,23.6,,,30.5,0.0,0.0,5.0,8.5,6.7,,,,,183.0,724.0,183.0,720.0,189.0,706.0,187.0,712.0,,,-29.0,0.0,,23.6,2.0,0.0,,,1.091,0.852,84.4,82.9,,,81.0,R,,60.8,181.4,,,,,361.4,1335.2,361.4,1328.0,372.2,1302.8,368.6,1313.6,,,181.22,2503.0,365.9,6.0180921052631575,2.983552631578948,2.5468611111111112,128530.83099999999,395.6,True,2026-04-03 20:17:48,13.0,11.653846153846153
1259.06,2,9,2026-04-03 20:38:22,37.04501,-121.30624,5669.0,151.5,55.8,-12.5,-1.66,KLSN,21.0,86.8,0.0,1.1,-2.5,41.9,135.1,5348.0,-0.0,-0.04,1.0,0.0,215.0,16,149.1,30.1,6681.0,284.0,5.0,42,5500.0,,,79.0,0,0,5.0,-33.0,15.0,3.0,0.0,0.0,4.0,0.0,0.0,-61.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2504.0,2504.0,24.9,13.0,,13.0,24.0,,,30.5,0.0,0.0,4.8,8.5,6.7,,,,,183.0,726.0,183.0,721.0,189.0,708.0,187.0,714.0,,,-29.0,0.0,,24.0,2.0,0.0,,,1.093,0.85,83.8,82.8,,,81.0,R,,60.8,181.4,,,,,361.4,1338.8,361.4,1329.8,372.2,1306.4,368.6,1317.2,,,181.04,2504.0,365.9,6.0180921052631575,2.983552631578948,2.550472222222222,128786.36099999999,395.6,True,2026-04-03 20:17:48,13.0,11.653846153846153
1260.06,2,9,2026-04-03 20:38:23,37.0454,-121.30551,5670.0,151.6,55.7,-12.5,-1.64,KLSN,21.0,86.8,0.0,1.1,-2.4,41.9,135.6,5349.0,0.0,-0.04,1.0,0.0,178.0,16,149.6,30.1,6683.0,284.0,5.0,42,5500.0,,,79.0,0,0,5.0,-33.0,16.0,3.0,0.0,0.0,4.0,0.0,0.0,-61.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2501.0,2501.0,24.9,12.9,,12.9,24.1,,,30.5,0.0,0.0,4.9,8.5,6.7,,,,,183.0,726.0,183.0,723.0,189.0,710.0,187.0,715.0,,,-29.0,0.0,,24.1,2.0,0.0,,,1.093,0.852,84.0,82.7,,,81.0,R,,60.8,181.4,,,,,361.4,1338.8,361.4,1333.4,372.2,1310.0,368.6,1319.0,,,180.86,2501.0,365.9,6.0180921052631575,2.983552631578948,2.5540694444444445,129041.97533333332,395.6,True,2026-04-03 20:17:48,12.9,11.751937984496124
1261.06,2,9,2026-04-03 20:38:24,37.0458,-121.30479,5670.0,151.7,55.7,-12.5,-1.61,KLSN,20.9,86.9,0.0,0.8,-2.5,42.1,135.6,5350.0,0.1,-0.04,1.0,0.0,116.0,16,149.7,30.1,6684.0,284.0,5.0,42,5500.0,,,79.0,0,0,5.0,-32.0,17.0,3.0,0.0,0.0,3.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2504.0,2504.0,24.9,12.9,,12.9,24.0,,,30.5,0.0,0.0,5.1,8.5,6.7,,,,,184.0,727.0,183.0,723.0,189.0,711.0,187.0,717.0,,,-29.0,0.0,,24.0,2.0,0.0,,,1.091,0.852,84.4,82.7,,,81.0,R,,60.8,181.4,,,,,363.2,1340.6,361.4,1333.4,372.2,1311.8,368.6,1322.6,,,180.86,2504.0,366.34999999999997,6.025493421052631,2.983552631578948,2.5576527777777778,129297.75833333332,395.6,True,2026-04-03 20:17:48,12.9,11.75968992248062
1262.06,2,9,2026-04-03 20:38:25,37.0462,-121.30406,5671.0,151.8,55.5,-12.5,-1.59,KLSN,20.9,86.9,0.0,0.7,-2.8,42.5,136.0,5351.0,0.1,-0.04,1.0,0.0,59.0,16,150.1,30.1,6685.0,283.0,5.0,42,5500.0,,,79.0,0,0,5.0,-32.0,17.0,3.0,0.0,0.0,3.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,85.0,83.0,2499.0,2499.0,24.9,12.9,,12.9,23.9,,,30.5,0.0,0.0,5.1,8.5,6.7,,,,,183.0,728.0,183.0,724.0,189.0,712.0,187.0,718.0,,,-29.0,0.0,,23.9,2.0,0.0,,,1.091,0.848,84.7,82.8,,,81.0,R,,60.8,181.4,,,,,361.4,1342.4,361.4,1335.2,372.2,1313.6,368.6,1324.4,,,181.04,2499.0,365.9,6.0180921052631575,2.983552631578948,2.561236111111111,129553.70999999999,395.6,True,2026-04-03 20:17:48,12.9,11.767441860465118
1263.06,2,9,2026-04-03 20:38:26,37.0466,-121.30334,5671.0,151.8,55.3,-12.5,-1.56,KLSN,20.9,87.0,0.0,0.6,-4.0,41.7,136.1,5351.0,-0.4,-0.03,1.0,0.0,61.0,16,150.3,30.1,6685.0,283.0,5.0,42,5500.0,,,79.0,0,0,5.0,-31.0,18.0,3.0,0.0,0.0,6.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2501.0,2501.0,24.9,12.8,,12.8,24.0,,,30.5,0.0,0.0,5.0,8.5,6.7,,,,,184.0,729.0,183.0,726.0,189.0,713.0,187.0,720.0,,,-29.0,0.0,,24.0,2.0,0.0,,,1.091,0.852,84.2,82.9,,,81.0,R,,60.8,181.4,,,,,363.2,1344.2,361.4,1338.8,372.2,1315.4,368.6,1328.0,,,181.22,2501.0,366.34999999999997,6.025493421052631,2.983552631578948,2.5648055555555556,129809.74599999998,395.6,True,2026-04-03 20:17:48,12.8,11.859375
1264.06,2,9,2026-04-03 20:38:27,37.047,-121.30262,5672.0,151.9,54.9,-12.5,-1.54,KLSN,20.8,87.1,0.0,0.4,-2.5,41.5,136.6,5353.0,-0.2,-0.02,1.0,0.0,72.0,16,150.8,30.1,6687.0,283.0,4.0,42,5500.0,,,79.0,0,0,5.0,-31.0,19.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2503.0,2503.0,24.9,12.8,,12.8,24.1,,,30.5,0.0,0.0,4.8,8.5,6.7,,,,,184.0,731.0,183.0,728.0,189.0,715.0,187.0,721.0,,,-29.0,0.0,,24.1,2.0,0.0,,,1.091,0.851,84.1,82.8,,,81.0,R,,60.8,181.4,,,,,363.2,1347.8,361.4,1342.4,372.2,1319.0,368.6,1329.8,,,181.04,2503.0,366.34999999999997,6.025493421052631,2.983552631578948,2.568361111111111,130065.86633333332,395.6,True,2026-04-03 20:17:48,12.8,11.8671875
1265.06,2,9,2026-04-03 20:38:28,37.04741,-121.3019,5670.0,152.1,54.5,-12.5,-1.51,KLSN,20.8,87.1,0.0,0.3,-2.9,40.8,136.8,5354.0,-0.4,-0.0,1.0,0.0,70.0,16,151.0,30.1,6689.0,283.0,4.0,42,5500.0,,,79.0,0,0,5.0,-30.0,20.0,3.0,0.0,0.0,5.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2502.0,2502.0,24.9,12.8,,12.8,23.6,,,30.5,0.0,0.0,4.9,8.5,6.7,,,,,184.0,733.0,183.0,730.0,189.0,717.0,187.0,724.0,,,-29.0,0.0,,23.6,2.0,0.0,,,1.091,0.846,84.2,82.8,,,81.0,R,,60.8,181.4,,,,,363.2,1351.4,361.4,1346.0,372.2,1322.6,368.6,1335.2,,,181.04,2502.0,366.34999999999997,6.025493421052631,2.983552631578948,2.5719166666666666,130322.23966666666,395.6,True,2026-04-03 20:17:48,12.8,11.882812499999998
1266.06,2,9,2026-04-03 20:38:29,37.04782,-121.30119,5670.0,152.2,54.3,-12.5,-1.49,KLSN,20.7,87.2,0.0,0.3,-2.7,40.6,137.0,5354.0,-0.3,-0.01,1.0,0.0,-1.0,16,151.2,30.1,6689.0,284.0,4.0,42,5500.0,,,79.0,0,0,5.0,-30.0,21.0,3.0,0.0,0.0,5.0,0.0,0.0,-60.0,0.0,,,,3.0,0.0,0.0,1200.0,84.0,83.0,2506.0,2506.0,24.9,12.8,,12.8,23.9,,,30.5,0.0,0.0,4.9,8.5,6.7,,,,,184.0,734.0,184.0,730.0,189.0,718.0,187.0,725.0,,,-29.0,0.0,,23.9,2.0,0.0,,,1.091,0.845,83.5,82.8,,,81.0,R,,60.8,181.4,,,,,363.2,1353.2,363.2,1346.0,372.2,1324.4,368.6,1337.0,,,181.04,2506.0,366.8,6.032894736842105,2.983552631578948,2.5754722222222224,130578.866,395.6,True,2026-04-03 20:17:48,12.8,11.890624999999998
1267.06,2,9,2026-04-03 20:38:30,37.04823,-121.30047,5669.0,152.4,54.0,-12.5,-1.46,KLSN,20.7,87.3,0.0,0.2,-2.2,40.3,137.2,5354.0,-0.3,-0.01,0.9,0.0,-33.0,16,151.5,30.1,6689.0,284.0,4.0,42,5500.0,,,79.0,0,0,5.0,-29.0,22.0,3.0,0.0,0.0,5.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2504.0,2504.0,24.9,12.8,,12.8,23.7,,,30.5,0.0,0.0,5.1,8.6,6.7,,,,,184.0,734.0,184.0,729.0,189.0,717.0,187.0,725.0,,,-29.0,0.0,,23.7,2.0,0.0,,,1.091,0.846,84.0,82.9,,,82.0,R,,60.8,181.4,,,,,363.2,1353.2,363.2,1344.2,372.2,1322.6,368.6,1337.0,,,181.22,2504.0,366.8,6.032894736842105,2.983552631578948,2.5790277777777777,130835.74533333333,395.6,True,2026-04-03 20:17:48,12.8,11.90625
1268.06,2,9,2026-04-03 20:38:31,37.04865,-121.29976,5667.0,152.5,53.8,-12.5,-1.44,KLSN,20.7,87.3,0.0,0.3,-1.8,40.0,137.5,5354.0,-0.2,-0.01,1.0,0.0,-80.0,16,151.8,30.1,6698.0,285.0,4.0,42,5500.0,,,79.0,0,0,5.0,-29.0,22.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2501.0,2501.0,24.9,12.8,,12.8,24.0,,,30.5,0.0,0.0,5.0,8.6,6.7,,,,,184.0,733.0,183.0,729.0,189.0,717.0,187.0,723.0,,,-29.0,0.0,,24.0,2.0,0.0,,,0.924,0.842,83.7,83.1,,,81.0,R,,60.8,181.4,,,,,363.2,1351.4,361.4,1344.2,372.2,1322.6,368.6,1333.4,,,181.57999999999998,2501.0,366.34999999999997,6.025493421052631,2.983552631578948,2.5825833333333335,131092.87766666667,395.6,True,2026-04-03 20:17:48,12.8,11.9140625
1269.06,2,9,2026-04-03 20:38:32,37.04906,-121.29905,5665.0,152.7,53.7,-12.5,-1.41,KLSN,20.6,87.4,0.0,0.2,-2.0,39.1,138.8,5354.0,-0.4,-0.01,1.0,0.0,-148.0,16,153.2,30.1,6698.0,287.0,4.0,42,5500.0,,,79.0,0,0,5.0,-28.0,23.0,3.0,0.0,0.0,5.0,0.0,0.0,-61.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,83.0,2504.0,2504.0,24.9,12.8,,12.8,24.0,,,30.5,0.0,0.0,4.8,8.6,6.7,,,,,184.0,732.0,184.0,728.0,190.0,716.0,188.0,723.0,,,-29.0,0.0,,24.0,2.0,0.0,,,0.929,0.841,83.8,83.1,,,82.0,R,,60.8,181.4,,,,,363.2,1349.6,363.2,1342.4,374.0,1320.8,370.4,1333.4,,,181.57999999999998,2504.0,367.7,6.047697368421053,2.983552631578948,2.5861388888888888,131350.26299999998,395.6,True,2026-04-03 20:17:48,12.8,11.929687499999998
